Track_ID;Name;Album;Artist;Album_Artist;Genre;Year;Date_Added;Group;Play_Count
T1637;Cutting Shapes [Extended Mix];Cutting Shapes [Single];Don Diablo;Don Diablo;House > Future House / Future Bounce;2016;08/10/2016 08:32;HEXAGON / SPINNIN';44
T1638;El Maricachi At Ibiza [Dimitri Vegas & Like Mike Mashup | Timmy Turner Edit];EDM Mashup Compilation;Mike Posner & W&W V/S Bassjackers & Jay Hardway | Timmy Turner;Various Artist;House / Mashup;2016;10/10/2016 22:18;-;12
T1639;Crowd Control [Extended Mix];Crowd Control [Single];Joey Dale & Pitchback;Joey Dale & Pitchback;House >> Big Room;2016;10/10/2016 22:18;REVEALED;9
T1640;Catch You;To A New Earth;Kill Paris;Kill Paris;Electronic > Glitch Hop / MidTempo;2013;10/10/2016 22:18;OWSLA;25
T1641;Music [Extended Mix];Music [Single];Dannic vs Merk & Kremont (feat. Duane Harden);Dannic vs Merk & Kremont;House > Electro House;2016;10/10/2016 22:18;FONK;32
T1642;Royalty;Royalty [Single];PRXZM;PRXZM;Electronic >> Future Bass;2016;10/10/2016 22:18;WONDERLUST;27
T1643;Serpent [Extended Mix];Serpent [Single];Row Rocka;Row Rocka;House >> Big Room;2016;10/10/2016 22:18;REVEALED;15
T1644;I'll Be Waiting [Extended Mix];I'll Be Waiting [Single];Vigel & Robert Falcon;Vigel & Robert Falcon;House > Progressive House;2016;10/10/2016 22:18;ARMADA TRICE;12
T1645;Cairo;Cairo [Single];Approaching Nirvana;Approaching Nirvana;House >> Big Room;2016;13/10/2016 16:33;-;28
T1646;Full Moon [Original Mix];Lost & Found [EP];Apster;Apster;House > Progressive House;2016;15/10/2016 19:44;WALL;21
T1647;Red Lips;DTG Vol. 1;Good Times Ahead (feat. Sam Bruno);Good Times Ahead;Electronic > Trap;2015;15/10/2016 19:44;WMG;49
T1648;WIEE;WIEE [Single];Martin Garrix & Mesto;Martin Garrix & Mesto;House > Future House / Future Bounce;2016;15/10/2016 19:44;STMPD;25
T1649;Adventure;Adventure [Single];Matthew Parker;Matthew Parker;Pop;2016;15/10/2016 19:44;DROM;17
T1650;Everything Goes [Extended Mix];Revealed Recordings Presents : ADE Sampler 2016;R3SPAWN;Various Artist;House >> Big Room;2016;15/10/2016 19:44;REVEALED;22
T1651;Sun Is Never Going Down;Sun Is Never Going Down [Single];Martin Garrix (feat. Dawn Golden);Martin Garrix;House > Progressive House;2016;16/10/2016 12:22;STMPD;36
T1652;Quest [Original Mix];Quest [Single];JayboX × Enity;JayboX × Enity;House >> Big Room;2016;20/10/2016 22:42;-;18
T1653;Spotless;Spotless [Single];Martin Garrix & Jay Hardway;Martin Garrix & Jay Hardway;House > Progressive House;2016;20/10/2016 22:42;STMPD;26
T1654;Take Me Down [Extended Mix];Take Me Down [Single];Mike Williams;Mike Williams;House > Future House / Future Bounce;2016;20/10/2016 22:42;SPINNIN';27
T1655;Love$ick;Love$ick [Single];Mura Masa (feat. Asap Rocky);Mura Masa;Rap;2016;20/10/2016 22:42;ANCHOR POINT;47
T1656;To Be Alive;To Be Alive [Single];Puppet (feat. Aaron Richards);Puppet;Electronic > Indie Dance / Nu Disco;2016;20/10/2016 22:42;MONSTERCAT;18
T1657;Hands To Heaven [Chris Schweizer Remix];Embrace Remix EP #2;Armin van Buuren (feat. Rock Mafia);Armin van Buuren;Trance;2016;21/10/2016 10:31;ARMIND;26
T1658;Kings [Extended Mix];Revealed Recordings Presents : ADE Sampler 2016;Chardy & Matt Watkins;Various Artist;House >> Big Room;2016;21/10/2016 10:31;REVEALED;12
T1659;Haven [Original Mix];Haven [Single];Clarx;Clarx;House > Future House / Future Bounce;2016;21/10/2016 10:31;IT'S ON THE HOUSE;17
T1660;Boomerang [Extended Mix];Revealed Recordings Presents : ADE Sampler 2016;D3FAI & Gmaxx;Various Artist;House >> Big Room;2016;21/10/2016 10:31;REVEALED;13
T1661;What Is Love (2016);What Is Love (2016) [Single];Lost Frequencies;Lost Frequencies;House >> Summer Minimal;2016;21/10/2016 10:31;LOST & CIE / ULTRA;24
T1662;On Our Way Up [Extended Mix];Armada Trice - Amsterdam 2016;Disfunktion & Sebastian Serrano (feat. Zane Fischer);Disfunktion & Sebastian Serrano;House > Progressive House;2016;23/10/2016 12:52;ARMADA TRICE;18
T1663;Shelter;Shelter;Porter Robinson & Madeon;Porter Robinson & Madeon;Electronic > Indie Dance / Nu Disco;2016;23/10/2016 19:17;COLUMBIA / POPCULTUR;52
T1664;Hold On & Believe;Hold On & Believe [Single];Martin Garrix (feat. The Federal Empire);Martin Garrix;House > Progressive House;2016;24/10/2016 22:58;STMPD;24
T1665;We Are One;Alchemy 2;Rameses B (feat. Veela);Rameses B;Electronic > Drum & Bass;2016;24/10/2016 22:58;LIQUICITY;27
T1666;Under The Covers;Under The Covers [Single];WOLFE (feat. Emma Sameth);WOLFE;Electronic >> Future Bass;2016;25/10/2016 09:51;LOWLY. (LOWLY PALACE);34
T1667;Megalovania [Chime Remix];Undertale Remixes Compilation;Toby Fox;Various Artist;House >> Complextro;2016;26/10/2016 14:41;-;25
T1668;The Spook Returns [Extended Mix];The Spook Returns [Single];KSHMR, B3nte & Badjack;KSHMR, B3nte & Badjack;House >> Big Room;2016;28/10/2016 09:14;SPINNIN' PREMIUM;14
T1669;Radical [Original Mix];Radical [Single];Dyro & Dannic;Dyro & Dannic;House > Electro House;2014;28/10/2016 09:22;REVEALED;33
T1670;Empress [Chime Remix];Empress [Remix];IMLAY;IMLAY;Electronic >> Melodic Dubstep;2016;01/11/2016 15:28;DAILY EARFOOD;25
T1671;Mane Mane Psychotropic;Vocaloid Production;Kairiki Bear × GUMI Megpoid;Various Artist;J-Pop;2013;03/11/2016 22:49;?;22
T1672;Outer Science;Vocaloid Production;Jin × IA;Various Artist;J-Pop;2013;03/11/2016 22:49;?;25
T1673;Haartz [Extended Mix];Haartz [Single];KAAZE;KAAZE;House >> Big Room;2016;06/11/2016 14:36;REVEALED;14
T1674;Amsterdam (AMF 2016 Anthem) [Extended Mix];Amsterdam (AMF 2016 Anthem) [Single];Jay Hardway;Jay Hardway;House > Progressive House;2016;11/11/2016 22:06;SPINNIN';17
T1675;Assassin [Extended Mix];Assassin [Single];Joey Rumble & Our Psych (feat. Stevyn);Joey Rumble & Our Psych;House > Future House / Future Bounce;2016;11/11/2016 22:06;FATED / LUSH;22
T1676;KSGR Jigoku no Kei;Vocaloid Production;Jesus-P × Kagamine Mirros;Various Artist;J-Pop;2016;11/11/2016 22:06;-;21
T1677;Make It Right [Morgan Page Remix];Make It Right [Remix];Armin van Buuren (feat. Angel Taylor);Armin van Buuren;House >> Melbourne Bounce;2016;18/11/2016 10:26;ARMADA MUSIC;21
T1678;Muscular [Extended Mix];Muscular [Single];Ibranovski & Syzz;Ibranovski & Syzz;House > Electro House;2016;18/11/2016 10:26;REVEALED;13
T1679;Close [Brooks Remix];Close;IZECOLD (feat. Molly Ann);IZECOLD;House > Future House / Future Bounce;2016;18/11/2016 10:26;FUTURE HOUSE MUSIC / NCS;16
T1680;Start Again [Tom Swoon Edit];Start Again [Remix];Justin Oh;Justin Oh;House > Future House / Future Bounce;2016;18/11/2016 10:26;ARMADA ZOUK;13
T1681;Ritual;Ritual;marshmello (feat. Wrabel);marshmello;Electronic > Electro Pop;2016;18/11/2016 10:26;OWSLA;35
T1682;Overload [Extended Mix];Overload [Single];Suyano & Adventurer;Suyano & Adventurer;House > Progressive House;2016;18/11/2016 10:26;REVEALED;22
T1683;Wake The Warrior;Wake The Warrior [Single];DROELOE;DROELOE;Electronic > Trap;2016;18/11/2016 10:26;BITBIRD;43
T1684;Fallin';Fallin' [Single];ElementD (feat. Micah Martin);ElementD;House >> Hard Style;2016;19/11/2016 15:03;NCS;19
T1685;Lift Off [Original Mix];Lift Off [Single];Jake Sgarlato & Jakik;Jake Sgarlato & Jakik;House >> Big Room;2016;25/11/2016 11:14;CELL / NIK COOPER;18
T1686;Here We Go;Here We Go  [Single];RetroVision;RetroVision;House > Future House / Future Bounce;2017;25/11/2016 11:14;FUTURE HOUSE MUSIC (LYD);22
T1687;Pretty When U Cry;Pretty When U Cry [Single];Mielo × Ieuan;Mielo × Ieuan;Electronic >> Future Bass;2016;26/11/2016 23:33;-;39
T1688;Get Down V.S Never Forget You [Hardwell Mashup | Timmy Turner Edit];EDM Mashup Compilation;Hardwell & W&W V/S Dr Phunk (feat. Zara Larsson & MNEK) | Timmy Turner;Various Artist;House / Mashup;2016;01/12/2016 22:10;-;30
T1689;TORA [Extended Mix];TORA [Single];KURA;KURA;House >> Big Room;2016;01/12/2016 22:10;SPINNIN';26
T1690;Cracked Wall [Extended Mix];Cracked Wall [Single];Florian Picasso × VASSY;Florian Picasso × VASSY;House > Electro House;2016;04/12/2016 12:29;SPINNIN';17
T1691;Ping Pong V.S Seven Nation Army V.S Kernkraft 400 V.S United [AvB Mashup | David Nam Remake];EDM Mashup Compilation;Armin van Buuren V/S The White Stripes V/S Zombie Nation V/S Fisherman, Hawkins & Gal Abutbul | David Nam;Various Artist;House / Mashup;2016;04/12/2016 20:37;-;23
T1692;Move [Extended Mix];Move [Single];Dannic & WE AM;Dannic & WE AM;House > Electro House;2016;08/12/2016 22:10;FONK;23
T1693;Future [Extended Mix];Future [Single];REGGIO & Zack Martino;REGGIO & Zack Martino;House >> Big Room;2016;08/12/2016 22:10;MAINSTAGE MUSIC;19
T1694;Heal Within;Unearthed;Auvic;Auvic;Electronic > Glitch Hop / MidTempo;2016;23/12/2016 10:12;-;24
T1695;Fly High;A Reason To Live;Bardos;Bardos;House > Future House / Future Bounce;2016;23/12/2016 10:12;-;16
T1696;I'll Be Gone [Extended Mix];I'll Be Gone [Single];Ryos, Wasback & Teseo (feat. KARRA);Ryos, Wasback & Teseo;House > Progressive House;2016;23/12/2016 10:12;FILTHY DROPS;11
T1697;Endless;Endless [Single];Stahl! & Olsen Inc;Stahl! & Olsen Inc;House > Progressive House;2016;23/12/2016 10:12;AIRWAVE MUSIC;8
T1698;Fandango [Extended Mix];Fandango [Single];The Clarstone (feat. Lola Torres);The Clarstone;House >> Latina House;2016;23/12/2016 10:12;SPACE PARTY;23
T1699;Cloud City;Cloud City [Single];Tha Trickaz;Tha Trickaz;Electronic >> Trapstep / Hybrid Trap;2016;02/01/2017 13:56;OTODAYO (OTOSUPA);43
T1700;KeEp iT MeLLo;KeEp iT MeLLo [Single];marshmello (feat. Omar Linx);marshmello;Electronic > Trap;2015;02/01/2017 13:56;JOYTIME COLLECTIVE;85
